,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
171691,356638,Maven,pl.mg6.hrisey:hrisey,2015-01-30 20:53:16 UTC,2018-10-26 22:56:17 UTC,Spice up your Android: codeless Parcelables and all stuff from Lombok.,,https://github.com/mg6maciej/hrisey,MIT,https://github.com/mg6maciej/hrisey,6,10,2014-06-10 13:03:29 UTC,0.3.1,,0,Java,,2017-10-24 07:05:09 UTC,8,174381
135771,651221,Maven,com.github.mongoutils:mongoutils-parent,2015-02-20 02:59:19 UTC,2018-10-27 15:08:09 UTC,The parent project for all mongoutils projects.,,https://github.com/mongoutils,Apache-2.0,https://github.com/mongoutils/mongoutils-parent,1,7,2012-09-24 19:36:47 UTC,1.0.0,,0,,,2016-07-18 13:32:44 UTC,0,277919
77497,339109,Maven,org.adorsys.xlseasy:xlseasy,2015-01-30 17:42:25 UTC,2017-04-24 18:15:07 UTC,The annotation based XLS to Java Bean Mapper,,http://code.google.com/p/xlseasy/,Apache-2.0,scm:git:https://code.google.com/p/xlseasy,2,4,2012-01-27 14:06:02 UTC,1.3-CR5,,0,,,2017-04-24 18:15:07 UTC,0,
121828,3412477,Maven,de.ixilon:openstreetcraft-api,2018-11-21 01:02:00 UTC,2018-11-26 05:29:48 UTC,Openstreetcraft client library,,https://gitlab.com/openstreetcraft/openstreetcaft-api,GPL-3.0-only,https://gitlab.com/openstreetcraft/openstreetcaft-api,2,6,2018-11-18 18:38:59 UTC,0.1.1,,0,,,2018-11-26 05:29:48 UTC,0,
118197,398086,Maven,eu.headcrashing.treasure-chest:VisitorPattern,2015-01-31 02:17:03 UTC,2018-10-27 02:31:16 UTC,Generic interfaces for implementing the visitor pattern.,,https://github.com/headcrashing/treasure-chest/VisitorPattern,LGPL-2.1+,https://github.com/headcrashing/treasure-chest,1,6,2012-10-02 17:06:48 UTC,1.0.0,,0,Java,,2017-04-30 22:57:50 UTC,0,176773
128217,1187891,Maven,com.uvasoftware:scanii-java,2016-02-10 07:10:41 UTC,2018-05-02 06:39:40 UTC,Scanii.com Java bindings,,https://github.com/uvasoftware/scanii-java,Apache-2.0,https://github.com/uvasoftware/scanii-java,7,6,2017-08-27 20:56:56 UTC,2.20,,0,Java,,2018-03-01 23:33:21 UTC,0,5023074
143076,397402,Maven,org.hisrc.w3c:xmlschema,2015-01-31 02:11:49 UTC,2018-10-27 02:29:06 UTC,XML<->Java (JAXB) and XML<->JS (Jsonix) bindings for W3C XML Schemas.,,,Abstyles,https://github.com/highsource/w3c-schemas.git,9,8,2015-12-28 22:35:09 UTC,1.4.0,,0,JavaScript,,2017-10-24 09:52:00 UTC,0,36192
66956,406957,Maven,com.meschbach.psi:psi-build,2015-01-31 03:34:26 UTC,2017-05-01 21:20:40 UTC,Parent POM for building PSI modules.,,http://psi.meschbach.com/,Apache-2.0,scm:svn:http://phunctional-system-integration.googlecode.com/svn/tags/psi-reactor-2.4/svn/trunk,1,3,2011-03-09 23:18:16 UTC,2.4,,0,,,2017-05-01 21:20:40 UTC,0,
61881,353482,Maven,org.ow2.monolog:monolog-examples,2015-01-30 20:30:00 UTC,2018-10-26 22:46:24 UTC,,,,LGPL-3.0-only,scm:svn:svn://svn.forge.ow2.org/svnroot/monolog/tags/MONOLOG_2_2_1_RC1/monolog-examples,1,2,2012-04-06 14:47:54 UTC,2.2.1-RC1,,0,,,2017-04-26 06:41:52 UTC,0,
93824,416479,Maven,org.seleniumhq.selenium:selenium-rc,2015-01-31 04:56:45 UTC,2018-10-27 04:16:33 UTC,,,http://selenium.seleniumhq.org/projects/remote-control,Other,scm:svn:http://svn.openqa.org/svn/selenium-rc/trunk,4,5,2010-02-22 22:23:48 UTC,1.0.2,,0,,,2017-05-02 22:08:55 UTC,2,
71991,378905,Maven,org.apache.maven.plugins:maven-stage-plugin,2015-01-30 23:39:55 UTC,2017-10-24 08:31:17 UTC,The Maven Stage Plugin copies artifacts from one repository to another.,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/maven/plugins/tags/maven-stage-plugin-1.0,3,3,2015-02-23 19:51:36 UTC,1.0,,0,,,2017-10-24 08:31:11 UTC,0,
16037,3273214,Maven,io.axway.alf:alf-slf4j,2018-09-27 21:12:26 UTC,2018-09-27 21:14:59 UTC,ALF implementation over SLF4J,,https://axway.github.io/alf-logger/alf-slf4j,Apache-2.0,https://github.com/Axway/alf,2,0,2018-03-29 20:43:37 UTC,0.8.0,,0,,,,0,
24424,3148205,Maven,com.bwsw:t-streams_2.11,2018-07-03 13:01:51 UTC,2018-07-11 15:00:22 UTC,t-streams,,http://t-streams.com/,Apache-2.0,https://github.com/bwsw/t-streams,3,0,2016-09-22 11:34:14 UTC,1.0.3.2,,1,Scala,,,0,8152964
141566,361856,Maven,net.nodebox:graphics,2015-01-30 21:32:11 UTC,2018-10-26 23:18:32 UTC,The graphical engine powering NodeBox.,,http://nodebox.net,GPL-3.0-only,https://github.com/nodebox/graphics,2,7,2013-04-17 19:15:20 UTC,3.0.1,,0,Java,,2017-10-24 07:21:55 UTC,2,167329
43418,3081952,Maven,select2,2018-06-28 22:31:44 UTC,2018-06-29 17:53:23 UTC,WebJar for select2,,http://webjars.org,MIT,https://github.com/tedliang/select2,1,0,2017-07-29 05:12:21 UTC,4.0.4-rc1,,0,JavaScript,,2018-06-28 22:32:16 UTC,0,26680479
63423,381037,Maven,uk.org.retep.xmpp:discovery,2015-01-30 23:55:47 UTC,2017-04-29 03:06:28 UTC,XEP-0030 implementation allowing other modules to register themselves so         remote entities can discover them,,http://kenai.com/projects/retepxmpp/main/discovery,GPL-2.0-with-classpath-exception,scm:hg:http://bitbucket.org/petermount/retepxmpp/main/discovery/,1,3,2010-06-09 02:56:30 UTC,10.6,,1,,,2017-04-29 03:06:27 UTC,0,
150631,342627,Maven,com.google.code.sbt-compiler-maven-plugin:sbt-compiler-maven-plugin,2015-01-30 18:07:47 UTC,2018-10-26 22:02:54 UTC,SBT COmpiler Maven Plugin,,https://sbt-compiler-maven-plugin.googlecode.com/svn/mavensite/${project.version}/,Apache-2.0,http://sbt-compiler-maven-plugin.googlecode.com/svn/tags/sbt-compiler-maven-plugin-1.0.0-beta1,11,8,2017-05-03 11:31:18 UTC,1.0.0,,0,Java,,2018-07-02 19:43:28 UTC,0,3965923
508,2326958,Maven,org.webjars.npm:recompose,2017-06-12 15:09:51 UTC,2018-09-28 23:02:01 UTC,WebJar for recompose,,http://webjars.org,MIT,https://github.com/acdlite/recompose,10,15,2018-08-18 19:02:29 UTC,0.28.2,,4,JavaScript,,2017-06-12 15:14:52 UTC,0,2368232
130465,3024683,Maven,cn.jiangzeyin:simple-util,2018-06-21 13:08:07 UTC,2018-09-28 18:52:05 UTC,simple-util,,http://blog.csdn.net/jiangzeyin_,Apache-2.0,git@gitee.com:jiangzeyin/simple-util.git,13,7,2018-06-28 11:39:38 UTC,1.0.12,,2,,,2018-07-03 08:53:28 UTC,0,
2301,642518,Maven,commons-cli:commons-cli,2015-02-19 23:18:29 UTC,2018-10-27 14:39:35 UTC,"Apache Commons CLI provides a simple API for presenting, processing and validating a command line interface.",,http://commons.apache.org/proper/commons-cli/,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/commons/proper/cli/tags/cli-1.3.1/,11,17,2017-03-09 13:01:59 UTC,1.4,,1002,,,2017-10-24 15:18:58 UTC,11292,
8447,3271648,Maven,com.spinoco:fs2-cassandra-test-support_2.12,2018-09-27 02:23:42 UTC,2018-09-27 19:46:11 UTC,fs2-cassandra-test-support,,https://github.com/Spinoco/fs2-cassandra.git,MIT,https://github.com/Spinoco/fs2-cassandra,3,0,2018-08-14 13:14:38 UTC,0.4.0-M3,,0,Scala,,2018-09-27 02:27:52 UTC,0,10989506
50876,2515998,Maven,com.vanniktech:rxpermission,2017-11-04 22:21:08 UTC,2018-12-04 11:43:24 UTC,Reactive permissions for Android,,https://github.com/vanniktech/RxPermission,Apache-2.0,https://github.com/vanniktech/RxPermission,6,0,2018-11-02 14:08:13 UTC,0.6.0,,0,Java,,2018-12-04 11:43:24 UTC,4,26845181
72951,400045,Maven,fr.opensagres:fr.opensagres.xdocreport.core,2015-01-31 02:34:03 UTC,2018-10-27 02:54:11 UTC,,,,MIT,scm:svn:http://xdocreport.googlecode.com/svn/tags/xdocreport-0.9.1/core/fr.opensagres.xdocreport.core,2,3,2011-08-23 22:18:26 UTC,0.9.1,,2,,,2017-05-01 03:13:36 UTC,0,
119977,396419,Maven,org.sbuild:org.sbuild.plugins.mavendeploy,2015-01-31 02:02:23 UTC,2018-10-27 02:25:53 UTC,SBuild Plugin to deploy to Remote Maven Repositories such as Nexus.,,https://github.com/SBuild-org/sbuild-maven-deploy,Apache-2.0,https://github.com/SBuild-org/sbuild-maven-deploy,1,6,2014-01-24 10:31:20 UTC,0.1.0,,0,Scala,,2017-04-30 18:14:28 UTC,0,169219
2801,3136332,Maven,site.dungang:allowed-params-spring,2018-07-03 01:28:35 UTC,2018-07-08 13:08:20 UTC,http request params security filter,,,MIT,https://github.com/dungang/allowed-params-spring,2,0,2017-12-09 04:18:25 UTC,0.0.2,,0,Java,,2018-07-03 01:29:35 UTC,0,30448924
89518,392600,Maven,org.objectweb.fractal.fractaljmx:fractal-jmx,2015-01-31 01:29:39 UTC,2018-10-27 02:12:13 UTC,Fractal JMX provides components to enable the JMX management of 		Fractal applications,,http://fractal.objectweb.org/parent/fractal-jmx/,Other,scm:svn:svn://svn.forge.objectweb.org/svnroot/fractal/tags/FRACTAL_JMX_0_3_0/fractal-jmx,4,4,2008-07-02 09:50:43 UTC,0.3.0,,4,,,2017-04-30 08:38:41 UTC,0,
5387,2311453,Maven,com.netflix.metacat:metacat-connector-mysql,2017-06-05 01:09:11 UTC,2018-11-28 02:56:38 UTC,metacat-connector-mysql,,https://github.com/Netflix/metacat,Apache-2.0,https://github.com/Netflix/metacat,14,0,2017-08-14 23:52:53 UTC,1.1.0-rc.3,,0,Java,,2018-07-02 22:41:22 UTC,0,7246501
12978,3166890,Maven,com.orhanobut:mockwebserverplus,2018-07-12 21:09:51 UTC,2018-07-18 10:36:24 UTC,MockWebServerPlus,,https://github.com/orhanobut/mockwebserverplus,Apache-2.0,https://github.com/orhanobut/mockwebserverplus,1,0,2017-01-10 18:54:35 UTC,1.0.0,,0,Java,,2018-07-12 21:24:06 UTC,1,8131015
3098,3116349,Maven,org.akka-js:shocon_sjs0.6_2.12,2018-07-02 16:52:41 UTC,2018-09-29 14:00:44 UTC,shocon,,https://github.com/unicredit/shocon,Apache-2.0,https://github.com/unicredit/shocon,4,0,2018-05-12 12:36:52 UTC,0.3.1,,2,Scala,,2018-07-02 16:56:10 UTC,0,6092086
94746,414112,Maven,org.ow2.frascati.examples:counter-server-explorer-web-application,2015-01-31 04:37:21 UTC,2018-10-27 04:05:38 UTC,,,http://frascati.ow2.org,LGPL-3.0-only,scm:svn:svn://svn.forge.objectweb.org/svnroot/frascati/tags/frascati/frascati-1.4/examples/counter-parent/counter-server-explorer-web-application,4,5,2011-06-03 11:53:21 UTC,1.4,,0,,,2017-05-02 14:57:53 UTC,0,
27560,3145187,Maven,org.webjars.npm:rc-tree-select,2018-07-03 06:34:54 UTC,2018-12-10 04:12:00 UTC,WebJar for rc-tree-select,,http://webjars.org,MIT,https://github.com/react-component/tree-select,5,0,2018-07-01 11:02:23 UTC,1.12.13,,0,JavaScript,,2018-07-03 06:52:27 UTC,0,4124328
141497,368318,Maven,org.swinglabs.swingx:swingx-beaninfo,2015-01-30 22:22:09 UTC,2018-10-26 23:50:01 UTC,"Contains extensions to the Swing GUI toolkit, including new and enhanced components that provide functionality commonly required by rich client applications.",,http://www.swinglabs.org/swingx-beaninfo/,LGPL-3.0-only,scm:svn:https://svn.java.net/svn/swingx~svn/tags/swingx-project-1.6.5-1/swingx-beaninfo,4,7,2013-01-28 19:36:10 UTC,1.6.5,,2,,,2017-04-27 19:49:05 UTC,8,
91221,649322,Maven,org.glassfish.metro:wstx-api,2015-02-20 02:10:56 UTC,2018-10-27 15:01:06 UTC,,,,NetCDF,scm:svn:https://svn.java.net/svn/wsit~svn/trunk/wstx-project/wstx-api,154,4,2014-06-19 03:34:06 UTC,2.3.2-b493,,1,,,2016-07-18 13:30:29 UTC,0,
117412,377194,Maven,org.onosproject:onos-of,2015-01-30 23:27:05 UTC,2018-10-27 00:31:05 UTC,ONOS OpenFlow Protocol subsystem,,,Apache-2.0,scm:git:https://gerrit.onosproject.org/onos/onos-protocols/onos-of,20,6,2016-06-24 22:50:45 UTC,1.6.0,,0,,,2017-04-28 17:14:38 UTC,0,
167933,387227,Maven,com.palominolabs.salesforce:partner-api-binding,2015-01-31 00:43:22 UTC,2018-10-27 01:44:08 UTC,Java API to Salesforce's REST and SOAP APIs,,http://blog.palominolabs.com/2011/03/03/a-new-java-salesforce-api-library/,Apache-2.0,https://github.com/palominolabs/sf-api-connector.git,3,10,2014-01-08 03:41:55 UTC,1.0.2,,0,Java,,2017-04-29 18:19:00 UTC,1,167414
33453,3085209,Maven,Ameba-Framework-Utils,2018-06-28 23:06:43 UTC,2018-06-30 15:57:05 UTC,A useful Java framework utils!,,http://amebastack.org,MIT,https://github.com/intelligentcode/ameba-utils,12,0,2016-12-13 01:23:50 UTC,0.1.11,,0,Java,,2018-06-28 23:09:41 UTC,0,277923
190491,395257,Maven,com.facebook.swift:swift-root,2015-01-31 01:52:30 UTC,2018-10-27 02:21:39 UTC,Annotation based Thrift implementation,,,Apache-2.0,https://github.com/facebook/swift,38,12,2016-10-20 06:29:01 UTC,0.23.1,,0,Java,,2018-07-03 02:34:58 UTC,1,174862
41931,3097611,Maven,base64-js,2018-06-29 01:20:44 UTC,2018-07-08 12:10:34 UTC,WebJar for base64-js,,http://webjars.org,MIT,https://github.com/beatgammit/base64-js,1,0,2018-06-16 21:50:16 UTC,1.3.0,,0,JavaScript,,2018-06-29 01:21:35 UTC,0,88729
11921,3085736,Maven,Hura,2018-06-28 23:11:09 UTC,2018-07-02 14:34:08 UTC,Hura is a dependency injection framework focused on sequential injection and bean lifecycle management.,,http://www.mantledillusion.com,Apache-2.0,https://github.com/MantledIllusion/hura,10,0,2018-05-25 15:17:47 UTC,1.0.0.ALPHA10,,0,Java,,2018-06-28 23:14:40 UTC,0,33116778
184449,353131,Maven,me.qmx.jitescript:jitescript,2015-01-30 20:27:13 UTC,2018-10-26 22:45:17 UTC,Java API for Bytecode,,https://github.com/qmx/jitescript,Apache-2.0,scm:git:git@github.com:qmx/jitescript.git,7,11,2016-09-29 21:50:51 UTC,0.4.1,,4,Java,,2017-10-24 06:43:05 UTC,24,166717
86638,645220,Maven,org.mobicents.examples:mobicents-slee-example-sip-uas-DU,2015-02-20 00:24:31 UTC,2018-10-27 14:48:32 UTC,,,,LGPL-2.1+,scm:git:https://code.google.com/p/jain-slee.sip/mobicents-slee-example-sip-uas/mobicents-slee-example-sip-uas-DU/,10,4,2016-01-29 14:29:28 UTC,2.8.8,,0,,,2016-07-18 13:26:24 UTC,0,
104610,343035,Maven,org.ow2.jonas:jonas-jndi,2015-01-30 18:10:52 UTC,2018-10-26 22:04:09 UTC,,,,LGPL-3.0-only,scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0/jonas-modules/jonas-services/jonas-jndi,4,5,2013-10-01 11:17:30 UTC,5.3.0,,0,,,2017-10-24 06:03:37 UTC,0,
59608,361548,Maven,org.atteo:evo-hornetq,2015-01-30 21:29:52 UTC,2017-04-27 03:11:40 UTC,,,,Apache-2.0,scm:git:https://code.google.com/p/evo-framework/evo-hornetq/,1,2,2012-01-09 03:40:59 UTC,0.6,,0,,,2017-04-27 03:11:40 UTC,0,
116217,407991,Maven,se.ugli.durian:durian-core,2015-01-31 03:43:49 UTC,2018-10-27 03:24:13 UTC,Durian Core,,https://github.com/ugli/durian-core,GPL-3.0-only,https://github.com/ugli/durian-core,7,6,2014-11-07 15:48:51 UTC,0.6.2,,0,Scala,,2017-10-24 10:26:07 UTC,0,169723
10656,3146386,Maven,org.webjars.npm:polymer-analyzer,2018-07-03 09:03:27 UTC,2018-07-11 09:11:06 UTC,WebJar for polymer-analyzer,,http://webjars.org,BSD-3-Clause,https://github.com/Polymer/polymer-analyzer,3,0,2017-11-06 20:12:20 UTC,2.5.0,,2,TypeScript,,,0,372981
155868,350735,Maven,net.htmlparser.jericho:jericho-html,2015-01-30 20:09:09 UTC,2018-10-26 22:28:44 UTC,"Jericho HTML Parser is a java library allowing analysis and manipulation of parts of an HTML document, including server-side tags, while reproducing verbatim any unrecognised or invalid HTML.",,http://jericho.htmlparser.net,EPL-2.0,bzr://jerichohtml.bzr.sourceforge.net/bzrroot/jerichohtml,10,9,2015-10-25 04:26:30 UTC,3.4,,35,,,2017-10-24 06:24:31 UTC,507,
23763,3139247,Maven,org.webjars.npm:gulp-autoprefixer,2018-07-03 02:56:44 UTC,2018-08-26 09:36:30 UTC,WebJar for gulp-autoprefixer,,http://webjars.org,MIT,https://github.com/sindresorhus/gulp-autoprefixer,2,0,2018-02-21 08:23:45 UTC,4.1.0,,0,JavaScript,,2018-07-03 02:58:20 UTC,0,104546
66648,638468,Maven,org.mobicents.servlet.sip.examples:jslee-sips-interop-demo-jslee-interop-sbb,2015-02-19 21:53:03 UTC,2018-03-01 13:49:35 UTC,,,,LGPL-2.1+,scm:git:https://code.google.com/p/sipservlets/sip-servlets-examples-parent/jslee-sips-interop-demo-parent/jslee-sips-interop-demo-jslee-services-parent/jslee-sips-interop-demo-jslee-interop-sbb/,1,3,2012-04-06 12:51:27 UTC,1.7.0.FINAL,,1,,,2016-07-18 13:20:09 UTC,11,
145832,960523,Maven,org.webjars.npm:dom-serializer,2015-09-03 10:13:59 UTC,2018-10-28 04:51:06 UTC,WebJar for dom-serializer,,http://webjars.org,MIT,https://github.com/cheeriojs/dom-renderer,1,8,2015-07-12 19:39:03 UTC,0.1.0,,1,JavaScript,,2016-07-18 13:35:47 UTC,0,128744
14141,3101407,Maven,curl,2018-06-29 02:07:13 UTC,2018-07-09 05:30:45 UTC,Curl,,https://github.com/libetl/curl,Apache-2.0,https://github.com/libetl/curl,13,0,2018-06-19 21:38:07 UTC,0.0.19,,0,Java,,,0,11677059
120368,408246,Maven,net.sourceforge.jeuclid:jeuclid-parent,2015-01-31 03:46:03 UTC,2018-10-27 03:25:04 UTC,"JEuclid is a complete MathML rendering solution, consisting of a MathViewer     application, Command line converters from MathML to other formats, an ant     task for autmated conversion, Display components for AWT and Swing and a     component for Apache Cocoon",,http://jeuclid.sourceforge.net,Apache-2.0,scm:hg:http://jeuclid.hg.sourceforge.net:8000/hgroot/jeuclid/jeuclid,16,6,2010-02-12 14:16:43 UTC,3.1.9,,0,,,2017-05-02 00:45:41 UTC,0,
88216,647735,Maven,com.github.davidhoyt:jdeps,2015-02-20 01:30:05 UTC,2018-03-01 14:37:36 UTC,Java library for simple in-memory topological sorts.,,https://github.com/davidhoyt/jdeps/,Apache-2.0,scm:git:git@github.com:davidhoyt/jdeps.git,2,4,2012-12-22 01:18:26 UTC,1.1,,0,,,2017-03-27 16:44:35 UTC,0,
87291,398416,Maven,uk.org.retep.xmpp.protocol:tune,2015-01-31 02:19:49 UTC,2017-04-30 23:46:55 UTC,Builds the jaxb object graph for the various xmpp protocol's.          When this run's you might as well make a cup of strong coffee as this         module takes about 1/2 an hour to run...,,http://kenai.com/projects/retepxmpp/schemaParent/model-gen/tune,GPL-2.0-with-classpath-exception,scm:hg:http://bitbucket.org/petermount/retepxmpp/schemaParent/model-gen/tune/,3,4,2010-06-09 03:21:13 UTC,10.6,,0,,,2017-04-30 23:46:54 UTC,0,
182862,2241295,Maven,org.springframework.cloud:spring-cloud-dataflow-ui,2017-04-19 15:17:21 UTC,2018-09-28 22:51:34 UTC,This application provides the Dashboard application of Spring Cloud Data Flow.,,http://cloud.spring.io/spring-cloud-dataflow/,Apache-2.0,https://github.com/spring-cloud/spring-cloud-dataflow-ui,14,11,2018-09-17 16:41:20 UTC,1.6.1.RELEASE,,0,TypeScript,,2018-09-27 02:16:20 UTC,5,3500344
97921,416963,Maven,org.ow2.jasmine.monitoring:eventswitch-assembly-for-jonas,2015-01-31 05:01:01 UTC,2018-10-27 04:25:09 UTC,,,,Other,scm:svn:svn://svn.forge.objectweb.org/svnroot/jasmine/jasmine-monitoring/tags/jasmine-monitoring-1.2.2-M1/eventswitch/eventswitch-assemblies/eventswitch-assembly-for-jonas,15,5,2010-01-07 16:45:15 UTC,1.2.2-M1,,0,,,2017-05-02 23:26:49 UTC,0,
180278,960143,Maven,org.apache.cxf:cxf-integration-tracing-htrace,2015-09-03 09:04:06 UTC,2018-12-11 18:45:38 UTC,Apache CXF Distributed using Apache HTrace,,http://cxf.apache.org,Apache-2.0,scm:git:http://git-wip-us.apache.org/repos/asf/cxf.git/cxf-parent/cxf-integration-tracing-htrace,14,11,2017-06-26 18:33:48 UTC,3.1.12,,1,Java,,2017-07-13 20:13:24 UTC,15,582209
94329,346825,Maven,org.apache.servicemix.tooling.archetypes:servicemix-osgi-bundle,2015-01-30 19:38:15 UTC,2018-10-26 22:16:03 UTC,,,,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/servicemix.git/parent/tooling/archetypes/servicemix-osgi-bundle,49,5,2017-05-22 19:49:46 UTC,7.0.1,,0,,,2017-10-24 06:15:13 UTC,0,
129481,2443241,Maven,com.zandero:http,2017-09-20 06:17:47 UTC,2018-09-28 06:01:05 UTC,HTTP utilities,,http://www.zandero.com,Apache-2.0,https://github.com/Zandero/http,6,7,2018-07-01 11:35:06 UTC,1.2.4,,2,Java,,2018-09-26 23:14:56 UTC,2,21531566
7064,3126976,Maven,net.liftmodules:widgets_3.1_2.11,2018-07-02 21:27:46 UTC,2018-07-06 06:50:02 UTC,widgets,,https://github.com/liftmodules/widgets,Apache-2.0,https://github.com/liftmodules/widgets,1,0,2017-07-30 14:29:06 UTC,1.5.0,,0,JavaScript,,2018-07-02 21:28:28 UTC,0,168047
66938,644036,Maven,net.sf.jped.plugins:jped-shark-historyRelated,2015-02-19 23:54:29 UTC,2018-10-27 14:44:56 UTC,Plugin that adds Shark history related assignement to JPED,,http://jped.sourceforge.net,GPL-3.0-or-later,scm:cvs:pserver:anonymous@jped.cvs.sourceforge.net:/cvsroot/jped:Plugins,1,3,2008-05-20 12:38:46 UTC,2.0,,0,,,2016-07-18 13:25:00 UTC,0,
5121,3094448,Maven,image-provider-omero,2018-06-29 00:48:53 UTC,2018-06-29 00:59:42 UTC,Orbit Image Provider Omero,,http://www.orbit.bio,GPL-3.0-only,https://github.com/mstritt/${archivesBaseName},30,0,2018-06-15 06:30:20 UTC,1.5.7.2,,0,,,,0,
142265,367985,Maven,org.plannerstack:sbproxy,2015-01-30 22:19:37 UTC,2018-10-26 23:47:56 UTC,Azure Service Bus to ZeroMQ proxy,,https://github.com/plannerstack/sbproxy,Apache-2.0,https://github.com/plannerstack/sbproxy,1,7,2013-08-29 22:36:25 UTC,1.2.0,,0,Java,,2017-04-27 18:55:35 UTC,0,167716
16951,3445818,Maven,org.webjars.npm:fecha,2018-12-05 19:11:46 UTC,2018-12-05 19:11:48 UTC,WebJar for fecha,,http://webjars.org,MIT,https://github.com/taylorhakes/fecha,1,0,2018-03-05 22:41:39 UTC,2.3.3,,0,JavaScript,,2018-12-05 19:11:47 UTC,0,387652
67326,965014,Maven,org.nd4j:nd4j-jocl-parent,2015-09-04 02:36:30 UTC,2018-11-29 07:35:30 UTC,"Fast, Scientific and Numerical Computing for the JVM (NDArrays)",,http://nd4j.org,Other,https://github.com/scm:SkymindIO/nd4j.git,17,3,2016-01-01 04:50:41 UTC,0.4-rc3.8,,0,Java,,2017-04-18 09:47:45 UTC,0,656813
119158,340807,Maven,com.coders-kitchen:cdi-properties,2015-01-30 17:54:26 UTC,2018-10-26 21:56:44 UTC,CDI Extgension that adds property loading via annotations to CDI,,http://coders-kitchen.github.com,MIT,https://github.com/github:CodersKitchen/CDIProperties,2,6,2014-02-26 20:46:36 UTC,1.0.1,,0,,,2017-04-24 22:35:30 UTC,0,
142266,418500,Maven,jp.go.aist.six.vuln:six-vuln,2015-01-31 05:16:37 UTC,2018-10-27 04:46:55 UTC,SIX VULN provides applications with direct access to vulnerability databases and assessment services.,,http://code.google.com/p/six-vuln/,Apache-2.0,https://github.com/nakamura5akihito/six-vuln,1,7,2014-03-12 07:26:57 UTC,1.2.0,,0,Java,,2017-10-24 11:17:33 UTC,0,170152
